0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
44.0,6536.9,6977.4,6277.9,4823.0,4870.1,3831.9,3905.0,4039.4,3381.3,4145.2,4089.7,5689.2,6689.1,7286.7,6913.0,3475.1,3556.6,2556.3,2374.8,784.2,466.6,473.3,363.8,241.9,0.0,1079.6,1426.8,1608.5,2565.1,2770.7,2718.4,2989.0,3071.9,3108.7,3211.3,3445.0,3437.8,3280.1,3264.8,3291.6,3235.3,3235.9,3383.9,3376.8,3382.9,3329.3,3292.6,3370.1,3263.6,3279.9,3295.7,3296.3,3320.1,3259.6,2527.2,2524.5,2660.4,2728.1,2937.9,2995.4,3107.6,3104.3,2892.5,2303.7,1615.0,860.7,663.9,797.7,854.6,951.4,1501.1,3692.1,6666.9,6637.5,6676.0,6536.9,6536.9,6977.4,6277.9,4870.1,3831.9,3905.0,4039.4,4089.7,5689.2,7286.7,3556.6,2556.3,2374.8,784.2,466.6,473.3,363.8,241.9,0.0,1079.6,1426.8,1608.5,2565.1,2770.7,2718.4,2989.0,3071.9,3108.7,3211.3,3445.0,3437.8,3280.1,3264.8,3291.6,3235.9,3376.8,3329.3,3292.6,3370.1,3263.6,3279.9,3295.7,3296.3,3259.6,2527.2,2524.5,2660.4,2728.1,2937.9,2995.4,3107.6,3104.3,860.7,663.9,854.6,951.4,1501.1,3692.1,6666.9,6637.5
94.0,7812.1,8252.6,7553.1,5981.1,5933.8,4521.3,4807.5,4728.7,4331.1,3633.9,3578.4,5177.9,6143.3,6270.6,6401.7,2963.7,3045.2,1859.0,1444.8,756.1,1108.4,1115.0,1205.8,1319.8,1080.3,0.0,760.7,942.4,1450.4,1656.0,1502.5,1773.0,1856.0,2459.2,1933.2,2362.2,2354.9,2439.0,2315.8,2196.4,2152.4,2153.0,2335.5,2293.9,2300.0,2246.4,2209.7,2216.0,2180.7,2197.0,2212.8,2213.4,2237.2,2117.9,1450.5,1447.8,1379.4,1447.1,1658.7,1716.2,1993.9,1990.7,1778.4,1389.7,2257.3,1603.2,1707.0,1840.6,1899.7,1995.9,2545.7,4635.4,7942.1,7912.7,7951.2,7812.1,7812.1,8252.6,7553.1,5933.8,4521.3,4807.5,4728.7,3578.4,5177.9,6270.6,3045.2,1859.0,1444.8,756.1,1108.4,1115.0,1205.8,1319.8,1080.3,0.0,760.7,942.4,1450.4,1656.0,1502.5,1773.0,1856.0,2459.2,1933.2,2362.2,2354.9,2439.0,2315.8,2196.4,2153.0,2293.9,2246.4,2209.7,2216.0,2180.7,2197.0,2212.8,2213.4,2117.9,1450.5,1447.8,1379.4,1447.1,1658.7,1716.2,1993.9,1990.7,1603.2,1707.0,1899.7,1995.9,2545.7,4635.4,7942.1,7912.7
90.0,7726.2,8166.7,7467.2,6012.3,6059.4,5021.3,5094.3,5228.7,4570.6,3923.7,3868.2,5467.7,7001.7,7129.0,6691.5,3253.5,3335.0,2148.8,1733.6,999.5,1655.9,1662.6,1553.1,1567.2,1325.3,859.4,0.0,258.5,1215.0,1420.7,1266.7,1537.2,1619.4,1758.6,1861.2,2007.5,2016.5,1930.0,1914.8,1941.6,1985.3,1984.8,2033.8,2075.4,2071.5,2179.1,2142.4,2020.1,1984.7,2001.1,1925.3,1924.6,2041.2,1909.5,1379.0,1376.3,1310.4,1378.0,1587.9,1645.4,1757.5,1754.3,1542.4,1154.3,1573.4,919.3,1952.3,2085.9,2143.2,2244.8,2792.6,4881.4,7856.2,7826.8,7865.4,7726.2,7726.2,8166.7,7467.2,6059.4,5021.3,5094.3,5228.7,3868.2,5467.7,7129.0,3335.0,2148.8,1733.6,999.5,1655.9,1662.6,1553.1,1567.2,1325.3,859.4,0.0,258.5,1215.0,1420.7,1266.7,1537.2,1619.4,1758.6,1861.2,2007.5,2016.5,1930.0,1914.8,1941.6,1984.8,2075.4,2179.1,2142.4,2020.1,1984.7,2001.1,1925.3,1924.6,1909.5,1379.0,1376.3,1310.4,1378.0,1587.9,1645.4,1757.5,1754.3,919.3,1952.3,2143.2,2244.8,2792.6,4881.4,7856.2,7826.8
82.0,8139.1,8579.6,7880.1,6308.1,6260.8,4848.3,5134.4,5055.7,4658.1,3960.9,3905.3,5504.9,6504.8,7166.2,6728.6,3290.7,3372.2,2185.9,1770.8,1083.0,1435.3,1442.0,1532.8,1646.8,1409.7,896.5,390.7,0.0,1067.8,1273.5,1303.5,1574.0,1472.2,1611.5,1714.1,2332.0,1869.3,1782.9,1767.6,1794.4,2122.2,2122.9,1886.7,2263.8,2269.8,2216.3,2179.6,1872.9,2150.5,2166.9,2182.6,2183.3,2207.0,1762.4,1414.2,1411.5,1163.2,1230.8,1440.7,1498.2,1610.3,1607.1,1395.3,1190.7,1426.2,1003.8,2036.8,2167.6,2227.6,2329.2,2872.7,4962.4,8269.1,8239.6,8278.2,8139.1,8139.1,8579.6,7880.1,6260.8,4848.3,5134.4,5055.7,3905.3,5504.9,7166.2,3372.2,2185.9,1770.8,1083.0,1435.3,1442.0,1532.8,1646.8,1409.7,896.5,390.7,0.0,1067.8,1273.5,1303.5,1574.0,1472.2,1611.5,1714.1,2332.0,1869.3,1782.9,1767.6,1794.4,2122.9,2263.8,2216.3,2179.6,1872.9,2150.5,2166.9,2182.6,2183.3,1762.4,1414.2,1411.5,1163.2,1230.8,1440.7,1498.2,1610.3,1607.1,1003.8,2036.8,2227.6,2329.2,2872.7,4962.4,8269.1,8239.6
76.0,9096.4,9536.9,8837.4,7265.5,7218.2,5805.6,6091.8,6013.1,5615.5,4918.3,4862.7,6462.3,7592.3,7719.6,7686.0,4248.1,4329.6,3143.3,2728.2,2040.4,2392.7,2399.4,2490.1,2604.1,2363.3,1449.7,1348.0,1022.2,0.0,43.4,235.9,406.9,489.3,726.5,732.2,932.0,883.7,800.2,784.9,811.7,855.5,855.0,903.8,945.3,938.8,1025.3,1029.1,890.0,827.2,810.8,795.1,794.4,795.4,779.4,543.6,586.4,644.0,711.7,457.7,515.2,725.8,722.6,661.6,123.1,1222.6,1961.7,2994.7,3125.0,3185.6,3282.8,3830.0,5919.8,9226.5,9197.0,9235.6,9096.4,9096.4,9536.9,8837.4,7218.2,5805.6,6091.8,6013.1,4862.7,6462.3,7719.6,4329.6,3143.3,2728.2,2040.4,2392.7,2399.4,2490.1,2604.1,2363.3,1449.7,1348.0,1022.2,0.0,43.4,235.9,406.9,489.3,726.5,732.2,932.0,883.7,800.2,784.9,811.7,855.0,945.3,1025.3,1029.1,890.0,827.2,810.8,795.1,794.4,779.4,543.6,586.4,644.0,711.7,457.7,515.2,725.8,722.6,1961.7,2994.7,3185.6,3282.8,3830.0,5919.8,9226.5,9197.0
169.0,8864.7,9305.2,8605.7,7150.8,7197.9,6159.7,6188.5,6367.2,5709.1,5015.0,4959.4,6559.0,7693.7,7821.0,7782.8,4344.8,4426.3,3240.1,2824.9,2137.2,2794.4,2801.1,2586.9,2705.7,2463.8,1551.1,1444.8,1118.9,43.4,0.0,106.5,377.0,460.0,598.6,932.6,847.4,856.8,1000.5,985.2,781.5,825.3,824.7,873.8,915.4,911.9,998.4,1002.1,860.0,798.5,782.1,766.4,765.7,766.7,750.7,743.9,907.0,841.1,908.7,658.0,715.5,597.9,594.7,382.4,161.6,1323.1,2057.8,3090.8,3226.5,3281.7,3383.3,3931.1,6019.9,8994.7,8965.3,9003.8,8864.7,8864.7,9305.2,8605.7,7197.9,6159.7,6188.5,6367.2,4959.4,6559.0,7821.0,4426.3,3240.1,2824.9,2137.2,2794.4,2801.1,2586.9,2705.7,2463.8,1551.1,1444.8,1118.9,43.4,0.0,106.5,377.0,460.0,598.6,932.6,847.4,856.8,1000.5,985.2,781.5,824.7,915.4,998.4,1002.1,860.0,798.5,782.1,766.4,765.7,750.7,743.9,907.0,841.1,908.7,658.0,715.5,597.9,594.7,2057.8,3090.8,3281.7,3383.3,3931.1,6019.9,8994.7,8965.3
72.0,8985.7,9426.3,8726.7,7271.9,7318.9,6280.8,6309.6,6488.3,5830.2,5136.1,5080.5,6680.1,7731.7,7859.0,8677.9,4465.9,4547.4,3361.1,2946.0,2258.2,2915.5,2922.1,2707.9,2826.8,2584.8,1672.1,1565.8,1240.0,406.2,179.6,0.0,270.5,353.5,412.6,596.2,901.9,749.0,665.0,649.7,735.2,720.1,719.5,768.6,810.1,839.7,996.9,960.2,754.8,692.0,675.6,659.9,659.2,660.2,644.2,662.2,704.9,762.2,829.9,321.9,379.5,590.0,586.8,276.2,282.7,1444.1,2178.9,3211.9,3347.6,3402.7,3504.3,4052.1,6141.0,9115.8,9086.3,9124.9,8985.7,8985.7,9426.3,8726.7,7318.9,6280.8,6309.6,6488.3,5080.5,6680.1,7859.0,4547.4,3361.1,2946.0,2258.2,2915.5,2922.1,2707.9,2826.8,2584.8,1672.1,1565.8,1240.0,406.2,179.6,0.0,270.5,353.5,412.6,596.2,901.9,749.0,665.0,649.7,735.2,719.5,810.1,996.9,960.2,754.8,692.0,675.6,659.9,659.2,644.2,662.2,704.9,762.2,829.9,321.9,379.5,590.0,586.8,2178.9,3211.9,3402.7,3504.3,4052.1,6141.0,9115.8,9086.3
110.0,9858.7,10299.2,9599.7,8144.8,7698.8,7153.8,6572.4,7361.2,6096.1,5398.9,5343.3,6942.9,7533.4,7660.8,8479.6,4728.7,4998.2,3623.9,3208.8,2521.1,2873.3,2880.0,2970.8,3084.8,2844.2,1931.1,1828.7,1502.8,867.4,383.5,461.7,0.0,155.2,214.3,397.9,703.6,550.7,466.7,451.4,536.9,521.8,521.2,570.3,611.8,641.4,798.7,761.9,556.5,493.7,477.3,461.6,461.0,462.0,445.9,463.9,506.6,561.9,629.5,123.7,181.2,391.7,388.5,153.3,541.6,1703.5,2442.4,3475.4,3605.6,3666.2,3763.6,4310.7,7013.9,9988.7,9959.3,9997.9,9858.7,9858.7,10299.2,9599.7,7698.8,7153.8,6572.4,7361.2,5343.3,6942.9,7660.8,4998.2,3623.9,3208.8,2521.1,2873.3,2880.0,2970.8,3084.8,2844.2,1931.1,1828.7,1502.8,867.4,383.5,461.7,0.0,155.2,214.3,397.9,703.6,550.7,466.7,451.4,536.9,521.2,611.8,798.7,761.9,556.5,493.7,477.3,461.6,461.0,445.9,463.9,506.6,561.9,629.5,123.7,181.2,391.7,388.5,2442.4,3475.4,3666.2,3763.6,4310.7,7013.9,9988.7,9959.3
26.0,9737.2,10177.7,9478.2,8023.3,8070.4,7032.2,7063.7,7239.7,6587.4,5890.1,5834.6,7434.1,7411.9,7539.2,8358.0,5220.0,4876.7,4345.5,3231.9,2544.1,2896.4,2903.1,2993.9,3107.9,2868.0,1953.4,1851.8,1525.9,588.6,462.7,715.3,412.7,0.0,59.1,276.4,582.1,427.8,345.2,329.9,415.3,400.3,399.7,448.8,490.3,519.9,677.1,640.4,435.0,372.2,355.8,340.1,339.4,340.4,324.4,342.4,385.1,440.4,508.0,362.4,304.5,471.3,468.0,406.9,626.8,1727.3,2465.5,3498.5,3628.7,3689.3,3787.5,4333.8,6892.4,9867.2,9837.8,9876.3,9737.2,9737.2,10177.7,9478.2,8070.4,7032.2,7063.7,7239.7,5834.6,7434.1,7539.2,4876.7,4345.5,3231.9,2544.1,2896.4,2903.1,2993.9,3107.9,2868.0,1953.4,1851.8,1525.9,588.6,462.7,715.3,412.7,0.0,59.1,276.4,582.1,427.8,345.2,329.9,415.3,399.7,490.3,677.1,640.4,435.0,372.2,355.8,340.1,339.4,324.4,342.4,385.1,440.4,508.0,362.4,304.5,471.3,468.0,2465.5,3498.5,3689.3,3787.5,4333.8,6892.4,9867.2,9837.8
68.0,9307.9,9748.4,9048.9,7594.0,7761.6,6602.9,6635.2,6810.4,6158.9,5461.7,5406.1,7005.7,7471.0,7598.3,8417.1,4791.5,4873.0,3686.7,3271.6,2583.9,2936.1,2942.8,3033.6,3147.6,2907.0,1993.9,1891.5,1565.6,930.2,501.5,524.5,221.9,59.1,0.0,182.5,328.7,333.9,251.2,236.0,262.8,306.6,306.0,355.1,396.6,389.0,475.5,479.3,341.3,305.9,322.3,338.0,338.7,362.4,383.5,480.3,523.1,882.2,949.8,171.6,113.7,280.2,277.0,216.1,604.4,1766.3,2505.2,3538.2,3668.4,3729.0,3826.5,4373.5,6463.1,9437.9,9408.5,9447.0,9307.9,9307.9,9748.4,9048.9,7761.6,6602.9,6635.2,6810.4,5406.1,7005.7,7598.3,4873.0,3686.7,3271.6,2583.9,2936.1,2942.8,3033.6,3147.6,2907.0,1993.9,1891.5,1565.6,930.2,501.5,524.5,221.9,59.1,0.0,182.5,328.7,333.9,251.2,236.0,262.8,306.0,396.6,475.5,479.3,341.3,305.9,322.3,338.0,338.7,383.5,480.3,523.1,882.2,949.8,171.6,113.7,280.2,277.0,2505.2,3538.2,3729.0,3826.5,4373.5,6463.1,9437.9,9408.5
89.0,9881.2,10321.7,9622.2,8167.3,7910.5,7176.3,6784.1,7383.7,6307.8,5610.6,5555.0,7154.6,7556.0,7683.3,8502.1,4940.4,5020.7,3835.6,3420.5,2732.7,3085.0,3091.7,3182.4,3296.4,3009.9,2097.5,2040.3,1714.5,732.6,606.7,673.3,324.9,378.2,182.8,0.0,199.7,151.5,257.3,242.1,268.9,312.6,312.1,361.1,236.1,206.5,293.0,296.8,347.4,312.0,328.4,344.1,344.8,368.5,468.4,486.4,529.1,584.4,652.0,274.6,216.7,194.9,191.7,319.0,753.3,1869.2,2654.0,3687.0,3817.3,3877.9,3929.4,4522.3,7036.4,10011.3,9981.8,10020.4,9881.2,9881.2,10321.7,9622.2,7910.5,7176.3,6784.1,7383.7,5555.0,7154.6,7683.3,5020.7,3835.6,3420.5,2732.7,3085.0,3091.7,3182.4,3296.4,3009.9,2097.5,2040.3,1714.5,732.6,606.7,673.3,324.9,378.2,182.8,0.0,199.7,151.5,257.3,242.1,268.9,312.1,236.1,293.0,296.8,347.4,312.0,328.4,344.1,344.8,468.4,486.4,529.1,584.4,652.0,274.6,216.7,194.9,191.7,2654.0,3687.0,3877.9,3929.4,4522.3,7036.4,10011.3,9981.8
59.0,9782.7,10223.2,9523.7,8068.9,8115.9,7077.8,7109.2,7285.2,6632.9,5935.7,5880.1,7479.7,7457.5,7584.8,8403.6,5265.5,4922.2,4391.0,3578.2,2890.4,3242.7,3249.4,3340.2,3454.2,3213.3,2356.7,2198.1,1872.2,1034.5,807.9,831.0,524.3,578.8,382.3,199.4,0.0,48.2,132.3,147.6,267.0,310.8,310.3,133.4,91.9,62.3,148.8,152.6,147.2,210.0,226.4,242.1,242.7,266.5,367.4,685.8,728.6,783.8,851.5,475.2,417.4,352.6,349.4,518.5,911.0,2072.6,2811.7,3844.8,3975.0,4035.6,4132.8,4680.0,6938.0,9912.8,9883.3,9921.9,9782.7,9782.7,10223.2,9523.7,8115.9,7077.8,7109.2,7285.2,5880.1,7479.7,7584.8,4922.2,4391.0,3578.2,2890.4,3242.7,3249.4,3340.2,3454.2,3213.3,2356.7,2198.1,1872.2,1034.5,807.9,831.0,524.3,578.8,382.3,199.4,0.0,48.2,132.3,147.6,267.0,310.3,91.9,148.8,152.6,147.2,210.0,226.4,242.1,242.7,367.4,685.8,728.6,783.8,851.5,475.2,417.4,352.6,349.4,2811.7,3844.8,4035.6,4132.8,4680.0,6938.0,9912.8,9883.3
150.0,9775.5,10216.0,9516.5,8061.6,8108.7,7070.5,7102.0,7278.0,6625.7,5928.4,5872.9,7472.4,7450.2,7577.5,8396.3,5258.3,4915.0,4383.8,3530.0,2842.2,3194.5,3201.2,3291.9,3405.9,3165.1,2349.4,2149.8,1824.0,986.3,759.6,782.8,476.1,530.6,334.0,151.2,48.2,0.0,84.1,99.4,218.8,262.6,262.0,126.2,84.6,55.0,141.5,145.3,140.0,202.7,219.1,234.8,235.5,259.2,360.1,637.6,680.3,735.6,803.2,427.0,369.1,304.4,301.2,470.2,862.8,2024.4,2763.5,3796.5,3926.8,3987.4,4084.6,4631.8,6930.7,9905.5,9876.1,9914.6,9775.5,9775.5,10216.0,9516.5,8108.7,7070.5,7102.0,7278.0,5872.9,7472.4,7577.5,4915.0,4383.8,3530.0,2842.2,3194.5,3201.2,3291.9,3405.9,3165.1,2349.4,2149.8,1824.0,986.3,759.6,782.8,476.1,530.6,334.0,151.2,48.2,0.0,84.1,99.4,218.8,262.0,84.6,141.5,145.3,140.0,202.7,219.1,234.8,235.5,360.1,637.6,680.3,735.6,803.2,427.0,369.1,304.4,301.2,2763.5,3796.5,3987.4,4084.6,4631.8,6930.7,9905.5,9876.1
11.0,9751.5,10192.1,9492.6,8037.7,8084.7,7046.6,7078.1,7254.1,6601.7,5904.5,5849.0,7448.5,7426.3,7553.6,8372.4,5234.3,4891.1,4359.9,3555.0,2867.2,3219.5,3226.2,3317.0,3431.0,3078.4,2165.0,2174.8,1849.0,800.2,675.2,807.8,393.3,446.6,251.2,176.2,132.3,84.0,0.0,15.3,134.7,178.5,177.9,227.0,268.5,139.0,225.6,229.3,213.2,177.8,194.2,209.9,210.6,234.3,334.5,662.6,705.4,760.6,828.3,343.0,285.1,329.4,326.2,387.4,887.8,1937.6,2788.5,3821.5,3951.8,4012.4,3997.8,4656.8,6906.8,9881.6,9852.1,9890.7,9751.5,9751.5,10192.1,9492.6,8084.7,7046.6,7078.1,7254.1,5849.0,7448.5,7553.6,4891.1,4359.9,3555.0,2867.2,3219.5,3226.2,3317.0,3431.0,3078.4,2165.0,2174.8,1849.0,800.2,675.2,807.8,393.3,446.6,251.2,176.2,132.3,84.0,0.0,15.3,134.7,177.9,268.5,225.6,229.3,213.2,177.8,194.2,209.9,210.6,334.5,662.6,705.4,760.6,828.3,343.0,285.1,329.4,326.2,2788.5,3821.5,4012.4,3997.8,4656.8,6906.8,9881.6,9852.1
10.0,9736.3,10176.8,9477.3,8022.4,8069.5,7031.3,7062.8,7238.8,6586.5,5889.3,5833.7,7433.2,7411.0,7538.3,8357.2,5219.1,4875.8,4344.6,3428.3,2740.5,3092.8,3099.4,3190.2,3304.2,3063.1,2149.8,2048.1,1722.2,784.9,659.9,680.6,378.0,431.3,236.0,191.5,185.3,99.3,15.3,0.0,119.4,163.2,162.6,211.7,253.3,154.3,240.8,244.6,197.9,162.6,178.9,194.7,195.3,219.1,319.2,538.7,581.4,636.7,704.3,327.7,269.9,344.7,341.5,372.2,760.5,1922.4,2661.8,3694.8,3825.0,3885.7,3982.6,4530.1,6891.5,9866.3,9836.9,9875.4,9736.3,9736.3,10176.8,9477.3,8069.5,7031.3,7062.8,7238.8,5833.7,7433.2,7538.3,4875.8,4344.6,3428.3,2740.5,3092.8,3099.4,3190.2,3304.2,3063.1,2149.8,2048.1,1722.2,784.9,659.9,680.6,378.0,431.3,236.0,191.5,185.3,99.3,15.3,0.0,119.4,162.6,253.3,240.8,244.6,197.9,162.6,178.9,194.7,195.3,319.2,538.7,581.4,636.7,704.3,327.7,269.9,344.7,341.5,2661.8,3694.8,3885.7,3982.6,4530.1,6891.5,9866.3,9836.9
65.0,9616.9,10057.4,9357.9,7903.0,7950.1,6911.9,6943.4,7119.4,6467.1,5769.8,5714.3,7313.8,7291.6,7418.9,8237.7,5099.7,4756.4,4225.2,4738.2,2766.8,3119.1,3125.7,3216.5,3330.5,3089.9,2190.8,2074.4,1748.5,1113.1,684.4,707.4,404.8,458.1,262.8,268.5,111.1,218.4,134.7,119.4,0.0,43.8,43.2,92.3,133.8,163.4,214.3,218.1,78.5,43.1,59.5,75.2,75.9,99.6,200.5,566.3,609.1,664.3,732.0,354.5,296.7,522.8,519.5,399.0,787.3,1949.2,2688.1,3721.1,3851.3,3912.0,4009.4,4556.4,6772.1,9746.9,9717.5,9756.0,9616.9,9616.9,10057.4,9357.9,7950.1,6911.9,6943.4,7119.4,5714.3,7313.8,7418.9,4756.4,4225.2,4738.2,2766.8,3119.1,3125.7,3216.5,3330.5,3089.9,2190.8,2074.4,1748.5,1113.1,684.4,707.4,404.8,458.1,262.8,268.5,111.1,218.4,134.7,119.4,0.0,43.2,133.8,214.3,218.1,78.5,43.1,59.5,75.2,75.9,200.5,566.3,609.1,664.3,732.0,354.5,296.7,522.8,519.5,2688.1,3721.1,3912.0,4009.4,4556.4,6772.1,9746.9,9717.5
12.0,9573.1,10013.6,9314.1,7859.2,7906.3,6868.2,6899.6,7075.6,6423.3,5726.1,5670.5,7270.0,7247.8,7375.1,8194.0,5055.9,4712.6,4181.4,4694.4,2810.8,3163.1,3169.7,3260.5,3374.5,3133.9,2147.0,2118.4,1792.5,1157.1,730.4,751.4,448.9,502.1,306.8,312.5,155.1,203.5,178.7,163.4,44.0,0.0,0.7,77.4,119.0,148.6,270.0,233.2,63.7,28.3,44.7,60.4,61.1,84.8,185.7,610.3,653.1,708.3,776.0,398.5,340.7,507.4,504.2,443.0,831.4,1993.2,2732.1,3765.1,3895.3,3956.0,4053.4,4600.4,6728.3,9703.1,9673.7,9712.2,9573.1,9573.1,10013.6,9314.1,7906.3,6868.2,6899.6,7075.6,5670.5,7270.0,7375.1,4712.6,4181.4,4694.4,2810.8,3163.1,3169.7,3260.5,3374.5,3133.9,2147.0,2118.4,1792.5,1157.1,730.4,751.4,448.9,502.1,306.8,312.5,155.1,203.5,178.7,163.4,44.0,0.7,119.0,270.0,233.2,63.7,28.3,44.7,60.4,61.1,185.7,610.3,653.1,708.3,776.0,398.5,340.7,507.4,504.2,2732.1,3765.1,3956.0,4053.4,4600.4,6728.3,9703.1,9673.7
153.0,9646.7,10087.2,9387.7,7932.9,7979.9,6941.8,6973.2,7149.2,6496.9,5799.7,5744.1,7343.7,7321.5,7448.8,8267.6,5129.5,4786.2,4255.0,4768.0,2968.3,3320.6,3327.3,3418.0,3532.0,3183.9,2220.7,2275.9,1950.1,903.7,778.7,908.9,497.1,550.4,355.1,277.3,133.3,126.1,210.2,225.5,92.3,77.2,76.6,0.0,41.6,71.2,122.0,125.8,13.8,76.6,92.9,108.6,109.3,133.0,233.9,658.3,701.1,756.3,824.0,446.8,388.9,430.5,427.3,491.3,988.8,2043.2,2889.6,3922.6,4052.8,4113.5,4103.4,4757.9,6802.0,9776.8,9747.3,9785.9,9646.7,9646.7,10087.2,9387.7,7979.9,6941.8,6973.2,7149.2,5744.1,7343.7,7448.8,4786.2,4255.0,4768.0,2968.3,3320.6,3327.3,3418.0,3532.0,3183.9,2220.7,2275.9,1950.1,903.7,778.7,908.9,497.1,550.4,355.1,277.3,133.3,126.1,210.2,225.5,92.3,76.6,41.6,122.0,125.8,13.8,76.6,92.9,108.6,109.3,233.9,658.3,701.1,756.3,824.0,446.8,388.9,430.5,427.3,2889.6,3922.6,4113.5,4103.4,4757.9,6802.0,9776.8,9747.3
62.0,9720.4,10161.0,9461.4,8006.6,8053.6,7015.5,7047.0,7223.0,6570.6,5873.4,5817.9,7417.4,7395.2,7522.5,8341.3,5203.2,4860.0,4328.8,4841.8,2897.1,3249.4,3256.1,3346.9,3460.9,3220.0,2294.4,2204.8,1878.9,1041.3,814.6,837.7,531.0,585.5,389.0,206.1,62.2,54.9,139.0,154.3,273.7,148.3,147.8,71.2,29.6,0.0,86.5,90.3,84.9,147.7,164.1,179.8,180.5,204.2,305.1,692.5,735.3,790.5,858.2,481.9,424.1,359.3,356.1,525.2,917.7,2079.3,2818.4,3851.5,3981.7,4042.3,4139.5,4686.7,6875.7,9850.5,9821.0,9859.6,9720.4,9720.4,10161.0,9461.4,8053.6,7015.5,7047.0,7223.0,5817.9,7417.4,7522.5,4860.0,4328.8,4841.8,2897.1,3249.4,3256.1,3346.9,3460.9,3220.0,2294.4,2204.8,1878.9,1041.3,814.6,837.7,531.0,585.5,389.0,206.1,62.2,54.9,139.0,154.3,273.7,147.8,29.6,86.5,90.3,84.9,147.7,164.1,179.8,180.5,305.1,692.5,735.3,790.5,858.2,481.9,424.1,359.3,356.1,2818.4,3851.5,4042.3,4139.5,4686.7,6875.7,9850.5,9821.0
142.0,9630.2,10070.7,9371.2,7916.3,7963.3,6925.2,6956.7,7132.7,6480.3,5783.1,5727.6,7327.1,7304.9,7432.2,8251.0,5112.9,4769.7,4238.5,4751.5,2960.2,3660.2,3666.9,3409.9,3571.5,3329.6,2204.1,2312.8,1987.0,1131.5,904.9,928.0,621.3,675.8,479.3,296.4,152.5,145.2,229.3,244.6,218.1,203.0,202.4,125.8,84.2,90.3,36.8,0.0,139.6,202.4,218.7,234.4,235.1,258.8,359.7,782.8,1197.3,908.4,908.2,572.2,514.4,449.6,446.4,615.5,1008.0,2169.6,2881.9,3914.9,4092.4,4105.7,4249.1,4749.8,6785.4,9760.2,9730.7,9769.3,9630.2,9630.2,10070.7,9371.2,7963.3,6925.2,6956.7,7132.7,5727.6,7327.1,7432.2,4769.7,4238.5,4751.5,2960.2,3660.2,3666.9,3409.9,3571.5,3329.6,2204.1,2312.8,1987.0,1131.5,904.9,928.0,621.3,675.8,479.3,296.4,152.5,145.2,229.3,244.6,218.1,202.4,84.2,36.8,0.0,139.6,202.4,218.7,234.4,235.1,359.7,782.8,1197.3,908.4,908.2,572.2,514.4,449.6,446.4,2881.9,3914.9,4105.7,4249.1,4749.8,6785.4,9760.2,9730.7
64.0,9632.9,10073.5,9373.9,7919.1,7966.1,6928.0,6959.4,7135.5,6483.1,5785.9,5730.4,7329.9,7307.7,7435.0,8253.8,5115.7,4772.5,4241.2,4754.3,2982.1,3334.3,3341.0,3431.8,3412.1,3170.2,2206.9,2289.7,1963.8,889.9,764.9,922.7,483.3,536.6,341.3,291.1,147.1,139.9,224.0,239.2,78.5,63.4,62.9,13.8,55.3,84.9,135.8,139.6,0.0,62.8,79.2,94.9,95.5,119.3,220.2,644.5,687.3,742.5,810.2,433.0,375.2,444.3,441.0,477.5,1002.6,2029.5,2903.4,3936.4,3932.9,4127.2,4089.6,4771.7,6788.2,9763.0,9733.5,9772.1,9632.9,9632.9,10073.5,9373.9,7966.1,6928.0,6959.4,7135.5,5730.4,7329.9,7435.0,4772.5,4241.2,4754.3,2982.1,3334.3,3341.0,3431.8,3412.1,3170.2,2206.9,2289.7,1963.8,889.9,764.9,922.7,483.3,536.6,341.3,291.1,147.1,139.9,224.0,239.2,78.5,62.9,55.3,135.8,139.6,0.0,62.8,79.2,94.9,95.5,220.2,644.5,687.3,742.5,810.2,433.0,375.2,444.3,441.0,2903.4,3936.4,4127.2,4089.6,4771.7,6788.2,9763.0,9733.5
